"source"	"target"	"weight"	"dia"	"x"	"y"	"xend"	"yend"
"630"	"CN"	"LB"	2	2020-10-04	104.195397	35.86166	35.862285	33.854721
"631"	"CN"	"LK"	1	2020-10-04	104.195397	35.86166	80.771797	7.873054
"632"	"CN"	"MA"	1	2020-10-04	104.195397	35.86166	-7.09262	31.791702
"633"	"CN"	"MN"	2	2020-10-04	104.195397	35.86166	103.846656	46.862496
"634"	"CN"	"MO"	18	2020-10-04	104.195397	35.86166	113.543873	22.198745
"635"	"CN"	"MW"	1	2020-10-04	104.195397	35.86166	34.301525	-13.254308
"636"	"CN"	"MX"	3	2020-10-04	104.195397	35.86166	-102.552784	23.634501
"637"	"CN"	"MY"	9	2020-10-04	104.195397	35.86166	101.975766	4.210484
"638"	"CN"	"NG"	4	2020-10-04	104.195397	35.86166	8.675277	9.081999
"639"	"CN"	"NL"	19	2020-10-04	104.195397	35.86166	5.291266	52.132633
"640"	"CN"	"NO"	5	2020-10-04	104.195397	35.86166	8.468946	60.472024
"641"	"CN"	"NP"	7	2020-10-04	104.195397	35.86166	84.124008	28.394857
"642"	"CN"	"NZ"	5	2020-10-04	104.195397	35.86166	174.885971	-40.900557
"643"	"CN"	"PE"	4	2020-10-04	104.195397	35.86166	-75.015152	-9.189967
"644"	"CN"	"PH"	6	2020-10-04	104.195397	35.86166	121.774017	12.879721
"645"	"CN"	"PK"	42	2020-10-04	104.195397	35.86166	69.345116	30.375321
"646"	"CN"	"PL"	4	2020-10-04	104.195397	35.86166	19.145136	51.919438
"647"	"CN"	"PT"	9	2020-10-04	104.195397	35.86166	-8.224454	39.399872
"648"	"CN"	"QA"	1	2020-10-04	104.195397	35.86166	51.183884	25.354826
"649"	"CN"	"RO"	1	2020-10-04	104.195397	35.86166	24.96676	45.943161
"650"	"CN"	"RS"	1	2020-10-04	104.195397	35.86166	21.005859	44.016521
"651"	"CN"	"RU"	4	2020-10-04	104.195397	35.86166	105.318756	61.52401
"652"	"CN"	"SA"	19	2020-10-04	104.195397	35.86166	45.079162	23.885942
"653"	"CN"	"SD"	3	2020-10-04	104.195397	35.86166	30.217636	12.862807
"654"	"CN"	"SE"	25	2020-10-04	104.195397	35.86166	18.643501	60.128161
"655"	"CN"	"SG"	37	2020-10-04	104.195397	35.86166	103.819836	1.352083
"656"	"CN"	"SN"	1	2020-10-04	104.195397	35.86166	-14.452362	14.497401
"657"	"CN"	"SY"	1	2020-10-04	104.195397	35.86166	38.996815	34.802075
"658"	"CN"	"TH"	70	2020-10-04	104.195397	35.86166	100.992541	15.870032
"659"	"CN"	"TN"	1	2020-10-04	104.195397	35.86166	9.537499	33.886917
"660"	"CN"	"TR"	14	2020-10-04	104.195397	35.86166	35.243322	38.963745
"661"	"CN"	"TW"	33	2020-10-04	104.195397	35.86166	120.960515	23.69781
"662"	"CN"	"TZ"	2	2020-10-04	104.195397	35.86166	34.888822	-6.369028
"663"	"CN"	"UG"	2	2020-10-04	104.195397	35.86166	32.290275	1.373333
"664"	"CN"	"US"	928	2020-10-04	104.195397	35.86166	-95.712891	37.09024
"665"	"CN"	"UY"	1	2020-10-04	104.195397	35.86166	-55.765835	-32.522779
"666"	"CN"	"VE"	1	2020-10-04	104.195397	35.86166	-66.58973	6.42375
"667"	"CN"	"VN"	15	2020-10-04	104.195397	35.86166	108.277199	14.058324
"668"	"CN"	"ZA"	26	2020-10-04	104.195397	35.86166	22.937506	-30.559482
"669"	"CN"	"ZM"	2	2020-10-04	104.195397	35.86166	27.849332	-13.133897
"670"	"CN"	"ZW"	1	2020-10-04	104.195397	35.86166	29.154857	-19.015438
"671"	"CO"	"CU"	1	2020-10-04	-74.297333	4.570868	-77.781167	21.521757
"672"	"CO"	"DE"	2	2020-10-04	-74.297333	4.570868	10.451526	51.165691
"673"	"CO"	"EC"	2	2020-10-04	-74.297333	4.570868	-78.183406	-1.831239
"674"	"CO"	"ES"	7	2020-10-04	-74.297333	4.570868	-3.74922	40.463667
"675"	"CO"	"GB"	3	2020-10-04	-74.297333	4.570868	-3.435973	55.378051
"676"	"CO"	"HN"	1	2020-10-04	-74.297333	4.570868	-86.241905	15.199999
"677"	"CO"	"IN"	14	2020-10-04	-74.297333	4.570868	78.96288	20.593684
"678"	"CO"	"IT"	5	2020-10-04	-74.297333	4.570868	12.56738	41.87194
"679"	"CO"	"MX"	7	2020-10-04	-74.297333	4.570868	-102.552784	23.634501
"680"	"CO"	"MY"	1	2020-10-04	-74.297333	4.570868	101.975766	4.210484
"681"	"CO"	"NO"	1	2020-10-04	-74.297333	4.570868	8.468946	60.472024
"682"	"CO"	"NP"	3	2020-10-04	-74.297333	4.570868	84.124008	28.394857
"683"	"CO"	"PE"	6	2020-10-04	-74.297333	4.570868	-75.015152	-9.189967
"684"	"CO"	"PK"	2	2020-10-04	-74.297333	4.570868	69.345116	30.375321
"685"	"CO"	"PL"	1	2020-10-04	-74.297333	4.570868	19.145136	51.919438
"686"	"CO"	"PT"	5	2020-10-04	-74.297333	4.570868	-8.224454	39.399872
"687"	"CO"	"PY"	1	2020-10-04	-74.297333	4.570868	-58.443832	-23.442503
"688"	"CO"	"RU"	1	2020-10-04	-74.297333	4.570868	105.318756	61.52401
"689"	"CO"	"SA"	9	2020-10-04	-74.297333	4.570868	45.079162	23.885942
"690"	"CO"	"SE"	1	2020-10-04	-74.297333	4.570868	18.643501	60.128161
"691"	"CO"	"SG"	1	2020-10-04	-74.297333	4.570868	103.819836	1.352083
"692"	"CO"	"SV"	1	2020-10-04	-74.297333	4.570868	-88.89653	13.794185
"693"	"CO"	"TH"	2	2020-10-04	-74.297333	4.570868	100.992541	15.870032
"694"	"CO"	"TR"	4	2020-10-04	-74.297333	4.570868	35.243322	38.963745
"695"	"CO"	"US"	55	2020-10-04	-74.297333	4.570868	-95.712891	37.09024
"696"	"CO"	"UY"	5	2020-10-04	-74.297333	4.570868	-55.765835	-32.522779
"697"	"CO"	"VE"	12	2020-10-04	-74.297333	4.570868	-66.58973	6.42375
"698"	"CO"	"XK"	5	2020-10-04	-74.297333	4.570868	20.902977	42.602636
"699"	"CO"	"ZA"	14	2020-10-04	-74.297333	4.570868	22.937506	-30.559482
"700"	"CR"	"PE"	1	2020-10-04	-83.753428	9.748917	-75.015152	-9.189967
"701"	"CR"	"TR"	4	2020-10-04	-83.753428	9.748917	35.243322	38.963745
"702"	"CR"	"US"	9	2020-10-04	-83.753428	9.748917	-95.712891	37.09024
"703"	"CR"	"UY"	1	2020-10-04	-83.753428	9.748917	-55.765835	-32.522779
"704"	"CR"	"VE"	2	2020-10-04	-83.753428	9.748917	-66.58973	6.42375
"705"	"CR"	"ZA"	2	2020-10-04	-83.753428	9.748917	22.937506	-30.559482
"706"	"CU"	"ES"	2	2020-10-04	-77.781167	21.521757	-3.74922	40.463667
"707"	"CU"	"PR"	1	2020-10-04	-77.781167	21.521757	-66.590149	18.220833
"708"	"CU"	"SV"	1	2020-10-04	-77.781167	21.521757	-88.89653	13.794185
"709"	"CU"	"US"	4	2020-10-04	-77.781167	21.521757	-95.712891	37.09024
"710"	"CU"	"ZA"	1	2020-10-04	-77.781167	21.521757	22.937506	-30.559482
"711"	"CY"	"GB"	9	2020-10-04	33.429859	35.126413	-3.435973	55.378051
"712"	"CY"	"GR"	13	2020-10-04	33.429859	35.126413	21.824312	39.074208
"713"	"CY"	"HK"	1	2020-10-04	33.429859	35.126413	114.109497	22.396428
"714"	"CY"	"HR"	1	2020-10-04	33.429859	35.126413	15.2	45.1
"715"	"CY"	"IL"	2	2020-10-04	33.429859	35.126413	34.851612	31.046051
"716"	"CY"	"IT"	1	2020-10-04	33.429859	35.126413	12.56738	41.87194
"717"	"CY"	"NO"	1	2020-10-04	33.429859	35.126413	8.468946	60.472024
"718"	"CY"	"PL"	1	2020-10-04	33.429859	35.126413	19.145136	51.919438
"719"	"CY"	"PT"	1	2020-10-04	33.429859	35.126413	-8.224454	39.399872
"720"	"CY"	"QA"	1	2020-10-04	33.429859	35.126413	51.183884	25.354826
"721"	"CY"	"RO"	1	2020-10-04	33.429859	35.126413	24.96676	45.943161
"722"	"CY"	"RU"	1	2020-10-04	33.429859	35.126413	105.318756	61.52401
"723"	"CY"	"SI"	1	2020-10-04	33.429859	35.126413	14.995463	46.151241
"724"	"CY"	"TR"	7	2020-10-04	33.429859	35.126413	35.243322	38.963745
"725"	"CY"	"US"	12	2020-10-04	33.429859	35.126413	-95.712891	37.09024
"726"	"CY"	"ZA"	1	2020-10-04	33.429859	35.126413	22.937506	-30.559482
"727"	"CZ"	"DE"	2	2020-10-04	15.472962	49.817492	10.451526	51.165691
"728"	"CZ"	"EG"	1	2020-10-04	15.472962	49.817492	30.802498	26.820553
"729"	"CZ"	"GB"	2	2020-10-04	15.472962	49.817492	-3.435973	55.378051
"730"	"CZ"	"HK"	2	2020-10-04	15.472962	49.817492	114.109497	22.396428
"731"	"CZ"	"HU"	1	2020-10-04	15.472962	49.817492	19.503304	47.162494
"732"	"CZ"	"IE"	1	2020-10-04	15.472962	49.817492	-8.24389	53.41291
"733"	"CZ"	"IN"	2	2020-10-04	15.472962	49.817492	78.96288	20.593684
"734"	"CZ"	"IR"	1	2020-10-04	15.472962	49.817492	53.688046	32.427908
"735"	"CZ"	"IS"	1	2020-10-04	15.472962	49.817492	-19.020835	64.963051
"736"	"CZ"	"IT"	5	2020-10-04	15.472962	49.817492	12.56738	41.87194
"737"	"CZ"	"JM"	1	2020-10-04	15.472962	49.817492	-77.297508	18.109581
"738"	"CZ"	"MY"	1	2020-10-04	15.472962	49.817492	101.975766	4.210484
"739"	"CZ"	"NL"	6	2020-10-04	15.472962	49.817492	5.291266	52.132633
"740"	"CZ"	"NO"	3	2020-10-04	15.472962	49.817492	8.468946	60.472024
"741"	"CZ"	"PK"	1	2020-10-04	15.472962	49.817492	69.345116	30.375321
"742"	"CZ"	"PL"	3	2020-10-04	15.472962	49.817492	19.145136	51.919438
"743"	"CZ"	"PS"	1	2020-10-04	15.472962	49.817492	35.233154	31.952162
"744"	"CZ"	"RS"	3	2020-10-04	15.472962	49.817492	21.005859	44.016521
"745"	"CZ"	"RU"	1	2020-10-04	15.472962	49.817492	105.318756	61.52401
"746"	"CZ"	"SE"	4	2020-10-04	15.472962	49.817492	18.643501	60.128161
"747"	"CZ"	"SG"	4	2020-10-04	15.472962	49.817492	103.819836	1.352083
"748"	"CZ"	"SK"	5	2020-10-04	15.472962	49.817492	19.699024	48.669026
"749"	"CZ"	"TR"	6	2020-10-04	15.472962	49.817492	35.243322	38.963745
"750"	"CZ"	"US"	27	2020-10-04	15.472962	49.817492	-95.712891	37.09024
"751"	"CZ"	"UY"	1	2020-10-04	15.472962	49.817492	-55.765835	-32.522779
"752"	"CZ"	"XK"	1	2020-10-04	15.472962	49.817492	20.902977	42.602636
"753"	"CZ"	"ZA"	3	2020-10-04	15.472962	49.817492	22.937506	-30.559482
"754"	"DE"	"DK"	7	2020-10-04	10.451526	51.165691	9.501785	56.26392
"755"	"DE"	"EE"	1	2020-10-04	10.451526	51.165691	25.013607	58.595272
"756"	"DE"	"EG"	2	2020-10-04	10.451526	51.165691	30.802498	26.820553
"757"	"DE"	"ES"	9	2020-10-04	10.451526	51.165691	-3.74922	40.463667
"758"	"DE"	"FI"	2	2020-10-04	10.451526	51.165691	25.748151	61.92411
"759"	"DE"	"FR"	12	2020-10-04	10.451526	51.165691	2.213749	46.227638
"760"	"DE"	"GB"	62	2020-10-04	10.451526	51.165691	-3.435973	55.378051
"761"	"DE"	"GH"	1	2020-10-04	10.451526	51.165691	-1.023194	7.946527
"762"	"DE"	"GR"	10	2020-10-04	10.451526	51.165691	21.824312	39.074208
"763"	"DE"	"HK"	4	2020-10-04	10.451526	51.165691	114.109497	22.396428
"764"	"DE"	"HR"	6	2020-10-04	10.451526	51.165691	15.2	45.1
"765"	"DE"	"HU"	3	2020-10-04	10.451526	51.165691	19.503304	47.162494
"766"	"DE"	"ID"	1	2020-10-04	10.451526	51.165691	113.921327	-0.789275
"767"	"DE"	"IE"	6	2020-10-04	10.451526	51.165691	-8.24389	53.41291
"768"	"DE"	"IL"	10	2020-10-04	10.451526	51.165691	34.851612	31.046051
"769"	"DE"	"IN"	12	2020-10-04	10.451526	51.165691	78.96288	20.593684
"770"	"DE"	"IQ"	1	2020-10-04	10.451526	51.165691	43.679291	33.223191
"771"	"DE"	"IR"	8	2020-10-04	10.451526	51.165691	53.688046	32.427908
"772"	"DE"	"IT"	81	2020-10-04	10.451526	51.165691	12.56738	41.87194
"773"	"DE"	"JP"	4	2020-10-04	10.451526	51.165691	138.252924	36.204824
"774"	"DE"	"KE"	1	2020-10-04	10.451526	51.165691	37.906193	-0.023559
"775"	"DE"	"KR"	2	2020-10-04	10.451526	51.165691	127.766922	35.907757
"776"	"DE"	"KW"	1	2020-10-04	10.451526	51.165691	47.481766	29.31166
"777"	"DE"	"LB"	1	2020-10-04	10.451526	51.165691	35.862285	33.854721
"778"	"DE"	"LI"	2	2020-10-04	10.451526	51.165691	9.555373	47.166
"779"	"DE"	"LT"	1	2020-10-04	10.451526	51.165691	23.881275	55.169438
"780"	"DE"	"LU"	3	2020-10-04	10.451526	51.165691	6.129583	49.815273
"781"	"DE"	"LV"	1	2020-10-04	10.451526	51.165691	24.603189	56.879635
"782"	"DE"	"MA"	2	2020-10-04	10.451526	51.165691	-7.09262	31.791702
"783"	"DE"	"MM"	1	2020-10-04	10.451526	51.165691	95.956223	21.913965
"784"	"DE"	"MX"	9	2020-10-04	10.451526	51.165691	-102.552784	23.634501
"785"	"DE"	"MY"	1	2020-10-04	10.451526	51.165691	101.975766	4.210484
"786"	"DE"	"NG"	2	2020-10-04	10.451526	51.165691	8.675277	9.081999
"787"	"DE"	"NL"	66	2020-10-04	10.451526	51.165691	5.291266	52.132633
"788"	"DE"	"NO"	14	2020-10-04	10.451526	51.165691	8.468946	60.472024
"789"	"DE"	"PE"	1	2020-10-04	10.451526	51.165691	-75.015152	-9.189967
"790"	"DE"	"PG"	1	2020-10-04	10.451526	51.165691	143.95555	-6.314993
"791"	"DE"	"PL"	19	2020-10-04	10.451526	51.165691	19.145136	51.919438
"792"	"DE"	"PS"	1	2020-10-04	10.451526	51.165691	35.233154	31.952162
"793"	"DE"	"PT"	29	2020-10-04	10.451526	51.165691	-8.224454	39.399872
"794"	"DE"	"QA"	2	2020-10-04	10.451526	51.165691	51.183884	25.354826
"795"	"DE"	"RO"	3	2020-10-04	10.451526	51.165691	24.96676	45.943161
"796"	"DE"	"RS"	3	2020-10-04	10.451526	51.165691	21.005859	44.016521
"797"	"DE"	"RU"	12	2020-10-04	10.451526	51.165691	105.318756	61.52401
"798"	"DE"	"SA"	5	2020-10-04	10.451526	51.165691	45.079162	23.885942
"799"	"DE"	"SD"	2	2020-10-04	10.451526	51.165691	30.217636	12.862807
"800"	"DE"	"SE"	42	2020-10-04	10.451526	51.165691	18.643501	60.128161
"801"	"DE"	"SG"	13	2020-10-04	10.451526	51.165691	103.819836	1.352083
"802"	"DE"	"SI"	5	2020-10-04	10.451526	51.165691	14.995463	46.151241
"803"	"DE"	"SK"	3	2020-10-04	10.451526	51.165691	19.699024	48.669026
"804"	"DE"	"TH"	2	2020-10-04	10.451526	51.165691	100.992541	15.870032
"805"	"DE"	"TN"	1	2020-10-04	10.451526	51.165691	9.537499	33.886917
"806"	"DE"	"TR"	25	2020-10-04	10.451526	51.165691	35.243322	38.963745
"807"	"DE"	"TW"	3	2020-10-04	10.451526	51.165691	120.960515	23.69781
"808"	"DE"	"UA"	2	2020-10-04	10.451526	51.165691	31.16558	48.379433
"809"	"DE"	"UG"	1	2020-10-04	10.451526	51.165691	32.290275	1.373333
"810"	"DE"	"US"	441	2020-10-04	10.451526	51.165691	-95.712891	37.09024
"811"	"DE"	"UY"	5	2020-10-04	10.451526	51.165691	-55.765835	-32.522779
"812"	"DE"	"VE"	1	2020-10-04	10.451526	51.165691	-66.58973	6.42375
"813"	"DE"	"VN"	8	2020-10-04	10.451526	51.165691	108.277199	14.058324
"814"	"DE"	"XK"	2	2020-10-04	10.451526	51.165691	20.902977	42.602636
"815"	"DE"	"YE"	2	2020-10-04	10.451526	51.165691	48.516388	15.552727
"816"	"DE"	"ZA"	53	2020-10-04	10.451526	51.165691	22.937506	-30.559482
"817"	"DE"	"ZM"	3	2020-10-04	10.451526	51.165691	27.849332	-13.133897
"818"	"DE"	"ZW"	2	2020-10-04	10.451526	51.165691	29.154857	-19.015438
"819"	"DK"	"ES"	5	2020-10-04	9.501785	56.26392	-3.74922	40.463667
"820"	"DK"	"FR"	3	2020-10-04	9.501785	56.26392	2.213749	46.227638
"821"	"DK"	"GB"	19	2020-10-04	9.501785	56.26392	-3.435973	55.378051
"822"	"DK"	"GH"	1	2020-10-04	9.501785	56.26392	-1.023194	7.946527
"823"	"DK"	"IE"	2	2020-10-04	9.501785	56.26392	-8.24389	53.41291
"824"	"DK"	"IL"	2	2020-10-04	9.501785	56.26392	34.851612	31.046051
"825"	"DK"	"IN"	1	2020-10-04	9.501785	56.26392	78.96288	20.593684
"826"	"DK"	"IR"	3	2020-10-04	9.501785	56.26392	53.688046	32.427908
"827"	"DK"	"IT"	20	2020-10-04	9.501785	56.26392	12.56738	41.87194
"828"	"DK"	"KE"	1	2020-10-04	9.501785	56.26392	37.906193	-0.023559
"829"	"DK"	"LU"	2	2020-10-04	9.501785	56.26392	6.129583	49.815273
"830"	"DK"	"MX"	1	2020-10-04	9.501785	56.26392	-102.552784	23.634501
"831"	"DK"	"NG"	1	2020-10-04	9.501785	56.26392	8.675277	9.081999
"832"	"DK"	"NL"	18	2020-10-04	9.501785	56.26392	5.291266	52.132633
"833"	"DK"	"NO"	8	2020-10-04	9.501785	56.26392	8.468946	60.472024
"834"	"DK"	"NZ"	3	2020-10-04	9.501785	56.26392	174.885971	-40.900557
"835"	"DK"	"PL"	3	2020-10-04	9.501785	56.26392	19.145136	51.919438
"836"	"DK"	"PT"	4	2020-10-04	9.501785	56.26392	-8.224454	39.399872
"837"	"DK"	"RU"	6	2020-10-04	9.501785	56.26392	105.318756	61.52401
"838"	"DK"	"SE"	21	2020-10-04	9.501785	56.26392	18.643501	60.128161
"839"	"DK"	"SG"	2	2020-10-04	9.501785	56.26392	103.819836	1.352083
"840"	"DK"	"SK"	2	2020-10-04	9.501785	56.26392	19.699024	48.669026
"841"	"DK"	"SL"	1	2020-10-04	9.501785	56.26392	-11.779889	8.460555
"842"	"DK"	"TH"	1	2020-10-04	9.501785	56.26392	100.992541	15.870032
"843"	"DK"	"TR"	3	2020-10-04	9.501785	56.26392	35.243322	38.963745
"844"	"DK"	"TZ"	1	2020-10-04	9.501785	56.26392	34.888822	-6.369028
"845"	"DK"	"UA"	1	2020-10-04	9.501785	56.26392	31.16558	48.379433
"846"	"DK"	"UG"	1	2020-10-04	9.501785	56.26392	32.290275	1.373333
"847"	"DK"	"US"	118	2020-10-04	9.501785	56.26392	-95.712891	37.09024
"848"	"DK"	"UY"	1	2020-10-04	9.501785	56.26392	-55.765835	-32.522779
"849"	"DK"	"VN"	2	2020-10-04	9.501785	56.26392	108.277199	14.058324
"850"	"DK"	"ZA"	12	2020-10-04	9.501785	56.26392	22.937506	-30.559482
"851"	"DK"	"ZW"	1	2020-10-04	9.501785	56.26392	29.154857	-19.015438
"852"	"DM"	"US"	1	2020-10-04	-61.370976	15.414999	-95.712891	37.09024
"853"	"DO"	"PR"	1	2020-10-04	-70.162651	18.735693	-66.590149	18.220833
"854"	"DO"	"US"	3	2020-10-04	-70.162651	18.735693	-95.712891	37.09024
"855"	"DO"	"VE"	1	2020-10-04	-70.162651	18.735693	-66.58973	6.42375
"856"	"DZ"	"ES"	1	2020-10-04	1.659626	28.033886	-3.74922	40.463667
"857"	"DZ"	"FR"	4	2020-10-04	1.659626	28.033886	2.213749	46.227638
"858"	"DZ"	"IE"	1	2020-10-04	1.659626	28.033886	-8.24389	53.41291
"859"	"DZ"	"IQ"	1	2020-10-04	1.659626	28.033886	43.679291	33.223191
"860"	"DZ"	"IT"	1	2020-10-04	1.659626	28.033886	12.56738	41.87194
"861"	"DZ"	"JP"	1	2020-10-04	1.659626	28.033886	138.252924	36.204824
"862"	"DZ"	"MA"	1	2020-10-04	1.659626	28.033886	-7.09262	31.791702
"863"	"DZ"	"PK"	1	2020-10-04	1.659626	28.033886	69.345116	30.375321
"864"	"DZ"	"SA"	1	2020-10-04	1.659626	28.033886	45.079162	23.885942
"865"	"DZ"	"TN"	3	2020-10-04	1.659626	28.033886	9.537499	33.886917
"866"	"DZ"	"TR"	1	2020-10-04	1.659626	28.033886	35.243322	38.963745
"867"	"DZ"	"US"	2	2020-10-04	1.659626	28.033886	-95.712891	37.09024
"868"	"DZ"	"YE"	1	2020-10-04	1.659626	28.033886	48.516388	15.552727
"869"	"DZ"	"ZA"	2	2020-10-04	1.659626	28.033886	22.937506	-30.559482
"870"	"EC"	"ES"	7	2020-10-04	-78.183406	-1.831239	-3.74922	40.463667
"871"	"EC"	"GB"	2	2020-10-04	-78.183406	-1.831239	-3.435973	55.378051
"872"	"EC"	"IT"	1	2020-10-04	-78.183406	-1.831239	12.56738	41.87194
"873"	"EC"	"MX"	2	2020-10-04	-78.183406	-1.831239	-102.552784	23.634501
"874"	"EC"	"NZ"	1	2020-10-04	-78.183406	-1.831239	174.885971	-40.900557
"875"	"EC"	"PE"	4	2020-10-04	-78.183406	-1.831239	-75.015152	-9.189967
"876"	"EC"	"PT"	2	2020-10-04	-78.183406	-1.831239	-8.224454	39.399872
"877"	"EC"	"RU"	1	2020-10-04	-78.183406	-1.831239	105.318756	61.52401
"878"	"EC"	"US"	24	2020-10-04	-78.183406	-1.831239	-95.712891	37.09024
"879"	"EC"	"UY"	1	2020-10-04	-78.183406	-1.831239	-55.765835	-32.522779
"880"	"EC"	"VE"	5	2020-10-04	-78.183406	-1.831239	-66.58973	6.42375
"881"	"EC"	"VN"	1	2020-10-04	-78.183406	-1.831239	108.277199	14.058324
"882"	"EE"	"FI"	1	2020-10-04	25.013607	58.595272	25.748151	61.92411
"883"	"EE"	"IL"	1	2020-10-04	25.013607	58.595272	34.851612	31.046051
"884"	"EE"	"IT"	2	2020-10-04	25.013607	58.595272	12.56738	41.87194
"885"	"EE"	"MT"	1	2020-10-04	25.013607	58.595272	14.375416	35.937496
"886"	"EE"	"NL"	1	2020-10-04	25.013607	58.595272	5.291266	52.132633
"887"	"EE"	"NO"	1	2020-10-04	25.013607	58.595272	8.468946	60.472024
"888"	"EE"	"SE"	1	2020-10-04	25.013607	58.595272	18.643501	60.128161
"889"	"EE"	"SK"	2	2020-10-04	25.013607	58.595272	19.699024	48.669026
"890"	"EE"	"TR"	2	2020-10-04	25.013607	58.595272	35.243322	38.963745
"891"	"EE"	"US"	9	2020-10-04	25.013607	58.595272	-95.712891	37.09024
"892"	"EG"	"ET"	1	2020-10-04	30.802498	26.820553	40.489673	9.145
"893"	"EG"	"FI"	1	2020-10-04	30.802498	26.820553	25.748151	61.92411
"894"	"EG"	"FR"	2	2020-10-04	30.802498	26.820553	2.213749	46.227638
"895"	"EG"	"GB"	12	2020-10-04	30.802498	26.820553	-3.435973	55.378051
"896"	"EG"	"IL"	1	2020-10-04	30.802498	26.820553	34.851612	31.046051
"897"	"EG"	"IN"	1	2020-10-04	30.802498	26.820553	78.96288	20.593684
"898"	"EG"	"IQ"	1	2020-10-04	30.802498	26.820553	43.679291	33.223191
"899"	"EG"	"IT"	8	2020-10-04	30.802498	26.820553	12.56738	41.87194
"900"	"EG"	"JP"	7	2020-10-04	30.802498	26.820553	138.252924	36.204824
"901"	"EG"	"KR"	1	2020-10-04	30.802498	26.820553	127.766922	35.907757
"902"	"EG"	"KW"	1	2020-10-04	30.802498	26.820553	47.481766	29.31166
"903"	"EG"	"LB"	1	2020-10-04	30.802498	26.820553	35.862285	33.854721
"904"	"EG"	"LU"	1	2020-10-04	30.802498	26.820553	6.129583	49.815273
"905"	"EG"	"MY"	1	2020-10-04	30.802498	26.820553	101.975766	4.210484
"906"	"EG"	"NG"	2	2020-10-04	30.802498	26.820553	8.675277	9.081999
"907"	"EG"	"NL"	2	2020-10-04	30.802498	26.820553	5.291266	52.132633
"908"	"EG"	"NP"	2	2020-10-04	30.802498	26.820553	84.124008	28.394857
"909"	"EG"	"OM"	2	2020-10-04	30.802498	26.820553	55.923255	21.512583
"910"	"EG"	"PL"	1	2020-10-04	30.802498	26.820553	19.145136	51.919438
"911"	"EG"	"QA"	1	2020-10-04	30.802498	26.820553	51.183884	25.354826
"912"	"EG"	"RU"	1	2020-10-04	30.802498	26.820553	105.318756	61.52401
"913"	"EG"	"SA"	42	2020-10-04	30.802498	26.820553	45.079162	23.885942
"914"	"EG"	"SD"	5	2020-10-04	30.802498	26.820553	30.217636	12.862807
"915"	"EG"	"SE"	1	2020-10-04	30.802498	26.820553	18.643501	60.128161
"916"	"EG"	"SK"	1	2020-10-04	30.802498	26.820553	19.699024	48.669026
"917"	"EG"	"SO"	1	2020-10-04	30.802498	26.820553	46.199616	5.152149
"918"	"EG"	"TN"	4	2020-10-04	30.802498	26.820553	9.537499	33.886917
"919"	"EG"	"TR"	10	2020-10-04	30.802498	26.820553	35.243322	38.963745
"920"	"EG"	"TW"	1	2020-10-04	30.802498	26.820553	120.960515	23.69781
"921"	"EG"	"UA"	1	2020-10-04	30.802498	26.820553	31.16558	48.379433
"922"	"EG"	"US"	84	2020-10-04	30.802498	26.820553	-95.712891	37.09024
"923"	"EG"	"UY"	1	2020-10-04	30.802498	26.820553	-55.765835	-32.522779
"924"	"EG"	"VN"	3	2020-10-04	30.802498	26.820553	108.277199	14.058324
"925"	"EG"	"XK"	5	2020-10-04	30.802498	26.820553	20.902977	42.602636
"926"	"EG"	"YE"	3	2020-10-04	30.802498	26.820553	48.516388	15.552727
"927"	"EG"	"ZA"	11	2020-10-04	30.802498	26.820553	22.937506	-30.559482
"928"	"EG"	"ZW"	1	2020-10-04	30.802498	26.820553	29.154857	-19.015438
"929"	"ES"	"FI"	2	2020-10-04	-3.74922	40.463667	25.748151	61.92411
"930"	"ES"	"FR"	26	2020-10-04	-3.74922	40.463667	2.213749	46.227638
"931"	"ES"	"GB"	45	2020-10-04	-3.74922	40.463667	-3.435973	55.378051
"932"	"ES"	"GD"	2	2020-10-04	-3.74922	40.463667	-61.604171	12.262776
"933"	"ES"	"GR"	7	2020-10-04	-3.74922	40.463667	21.824312	39.074208
"934"	"ES"	"HK"	1	2020-10-04	-3.74922	40.463667	114.109497	22.396428
"935"	"ES"	"HR"	1	2020-10-04	-3.74922	40.463667	15.2	45.1
"936"	"ES"	"HU"	1	2020-10-04	-3.74922	40.463667	19.503304	47.162494
"937"	"ES"	"ID"	2	2020-10-04	-3.74922	40.463667	113.921327	-0.789275
"938"	"ES"	"IE"	3	2020-10-04	-3.74922	40.463667	-8.24389	53.41291
"939"	"ES"	"IL"	2	2020-10-04	-3.74922	40.463667	34.851612	31.046051
"940"	"ES"	"IN"	6	2020-10-04	-3.74922	40.463667	78.96288	20.593684
"941"	"ES"	"IR"	2	2020-10-04	-3.74922	40.463667	53.688046	32.427908
"942"	"ES"	"IT"	109	2020-10-04	-3.74922	40.463667	12.56738	41.87194
"943"	"ES"	"JP"	4	2020-10-04	-3.74922	40.463667	138.252924	36.204824
"944"	"ES"	"KR"	3	2020-10-04	-3.74922	40.463667	127.766922	35.907757
"945"	"ES"	"LK"	1	2020-10-04	-3.74922	40.463667	80.771797	7.873054
"946"	"ES"	"LT"	1	2020-10-04	-3.74922	40.463667	23.881275	55.169438
"947"	"ES"	"LU"	1	2020-10-04	-3.74922	40.463667	6.129583	49.815273
